build_id,task_name,duration_seconds,dependency_group,parallelisable
BUILD-0106,integration_tests,183.29,test,True
BUILD-0106,compile,20.9,build,False
BUILD-0106,security_scan,28.13,verification,True
BUILD-0106,deployment_validation,37.89,validate,False
BUILD-0106,dependency_install,16.32,setup,False
BUILD-0106,package_build,17.97,package,False
BUILD-0107,integration_tests,233.33,test,True
BUILD-0107,deployment_validation,39.72,validate,False
BUILD-0107,security_scan,53.64,verification,True
BUILD-0107,package_build,88.09,package,False
BUILD-0107,dependency_install,99.63,setup,False
BUILD-0108,compile,30.24,build,False
BUILD-0108,dependency_install,17.22,setup,False
BUILD-0108,deployment_validation,30.58,validate,False
BUILD-0108,integration_tests,160.37,test,True
BUILD-0108,security_scan,23.59,verification,True
BUILD-0108,unit_tests,93.94,test,True
BUILD-0109,integration_tests,184.8,test,True
BUILD-0109,unit_tests,75.97,test,True
BUILD-0109,deployment_validation,42.28,validate,False
BUILD-0109,compile,205.76,build,False
BUILD-0109,security_scan,147.36,verification,True
BUILD-0109,package_build,119.43,package,False
BUILD-0110,security_scan,22.83,verification,True
BUILD-0110,compile,30.66,build,False
BUILD-0110,deployment_validation,30.84,validate,False
BUILD-0110,dependency_install,15.61,setup,False
BUILD-0110,unit_tests,106.66,test,True
BUILD-0110,package_build,17.85,package,False
BUILD-0110,integration_tests,192.06,test,True
BUILD-0111,security_scan,23.72,verification,True
BUILD-0111,integration_tests,178.93,test,True
BUILD-0111,deployment_validation,44.09,validate,False
BUILD-0111,package_build,17.57,package,False
BUILD-0111,unit_tests,95.42,test,True
BUILD-0111,dependency_install,17.97,setup,False
BUILD-0112,deployment_validation,56.35,validate,False
BUILD-0112,integration_tests,267.82,test,True
BUILD-0112,dependency_install,64.08,setup,False
BUILD-0112,security_scan,41.71,verification,True
BUILD-0112,package_build,76.74,package,False
BUILD-0112,compile,52.67,build,False
BUILD-0113,integration_tests,155.85,test,True
BUILD-0113,unit_tests,92.34,test,True
BUILD-0113,deployment_validation,37.36,validate,False
BUILD-0113,dependency_install,54.77,setup,False
BUILD-0113,compile,82.36,build,False
BUILD-0113,package_build,104.97,package,False
BUILD-0113,security_scan,102.68,verification,True
BUILD-0114,integration_tests,204.02,test,True
BUILD-0114,deployment_validation,40.49,validate,False
BUILD-0114,dependency_install,23.49,setup,False
BUILD-0114,compile,33.21,build,False
BUILD-0114,package_build,27.26,package,False
BUILD-0114,unit_tests,127.76,test,True
BUILD-0114,security_scan,66.19,verification,True
BUILD-0115,package_build,13.09,package,False
BUILD-0115,unit_tests,69.94,test,True
BUILD-0115,security_scan,21.29,verification,True
BUILD-0115,integration_tests,201.43,test,True
BUILD-0115,deployment_validation,38.2,validate,False
BUILD-0115,compile,24.62,build,False
BUILD-0115,dependency_install,13.37,setup,False
BUILD-0116,integration_tests,151.63,test,True
BUILD-0116,deployment_validation,39.79,validate,False
BUILD-0116,security_scan,25.36,verification,True
BUILD-0116,compile,34.51,build,False
BUILD-0116,unit_tests,80.77,test,True
BUILD-0116,package_build,20.08,package,False
BUILD-0116,dependency_install,15.24,setup,False
BUILD-0117,security_scan,166.13,verification,True
BUILD-0117,package_build,41.58,package,False
BUILD-0117,integration_tests,190.33,test,True
BUILD-0117,deployment_validation,41.0,validate,False
BUILD-0117,unit_tests,102.02,test,True
BUILD-0117,compile,203.39,build,False
BUILD-0117,dependency_install,112.44,setup,False
BUILD-0118,deployment_validation,36.81,validate,False
BUILD-0118,package_build,20.4,package,False
BUILD-0118,integration_tests,165.0,test,True
BUILD-0118,compile,72.35,build,False
BUILD-0118,security_scan,82.48,verification,True
BUILD-0119,unit_tests,89.68,test,True
BUILD-0119,package_build,14.42,package,False
BUILD-0119,security_scan,27.42,verification,True
BUILD-0119,integration_tests,208.31,test,True
BUILD-0119,dependency_install,16.56,setup,False
BUILD-0119,deployment_validation,37.74,validate,False
BUILD-0119,compile,25.04,build,False
BUILD-0120,dependency_install,14.09,setup,False
BUILD-0120,unit_tests,117.05,test,True
BUILD-0120,compile,35.54,build,False
BUILD-0120,security_scan,22.25,verification,True
BUILD-0120,deployment_validation,37.67,validate,False
BUILD-0120,package_build,18.25,package,False
BUILD-0121,integration_tests,197.78,test,True
BUILD-0121,deployment_validation,52.06,validate,False
BUILD-0121,unit_tests,92.48,test,True
BUILD-0121,dependency_install,85.83,setup,False
BUILD-0121,security_scan,115.84,verification,True
BUILD-0121,package_build,44.52,package,False
BUILD-0122,package_build,28.56,package,False
BUILD-0122,dependency_install,41.51,setup,False
BUILD-0122,deployment_validation,41.34,validate,False
BUILD-0122,security_scan,31.42,verification,False
BUILD-0122,unit_tests,111.93,test,False
BUILD-0122,compile,49.65,build,False
BUILD-0123,compile,95.89,build,False
BUILD-0123,dependency_install,37.36,setup,False
BUILD-0123,integration_tests,135.74,test,True
BUILD-0123,unit_tests,101.59,test,True
BUILD-0123,security_scan,32.63,verification,True
BUILD-0123,package_build,23.53,package,False
BUILD-0123,deployment_validation,45.6,validate,False
BUILD-0124,dependency_install,21.48,setup,False
BUILD-0124,unit_tests,105.19,test,False
BUILD-0124,package_build,53.77,package,False
BUILD-0124,security_scan,79.0,verification,False
BUILD-0124,deployment_validation,46.05,validate,False
BUILD-0125,security_scan,30.71,verification,True
BUILD-0125,package_build,23.0,package,False
BUILD-0125,integration_tests,212.58,test,True
BUILD-0125,compile,70.2,build,False
BUILD-0125,dependency_install,21.37,setup,False
BUILD-0125,unit_tests,89.39,test,True
BUILD-0126,compile,27.05,build,False
BUILD-0126,security_scan,24.51,verification,True
BUILD-0126,package_build,19.65,package,False
BUILD-0126,deployment_validation,31.06,validate,False
BUILD-0126,unit_tests,95.35,test,True
BUILD-0126,integration_tests,182.43,test,True
BUILD-0127,integration_tests,220.33,test,True
BUILD-0127,unit_tests,151.84,test,True
BUILD-0127,security_scan,100.15,verification,True
BUILD-0127,compile,62.88,build,False
BUILD-0127,deployment_validation,53.18,validate,False
BUILD-0127,dependency_install,77.08,setup,False
BUILD-0127,package_build,33.3,package,False
BUILD-0128,package_build,39.19,package,False
BUILD-0128,deployment_validation,41.05,validate,False
BUILD-0128,dependency_install,47.76,setup,False
BUILD-0128,unit_tests,92.34,test,True
BUILD-0128,integration_tests,169.07,test,True
BUILD-0128,compile,163.6,build,False
BUILD-0128,security_scan,147.07,verification,True
BUILD-0129,compile,184.77,build,False
BUILD-0129,package_build,46.4,package,False
BUILD-0129,unit_tests,96.82,test,True
BUILD-0129,dependency_install,107.36,setup,False
BUILD-0129,integration_tests,165.8,test,True
BUILD-0129,deployment_validation,39.21,validate,False
BUILD-0130,deployment_validation,27.79,validate,False
BUILD-0130,dependency_install,14.44,setup,False
BUILD-0130,compile,102.57,build,False
BUILD-0130,package_build,13.7,package,False
BUILD-0130,security_scan,46.91,verification,True
BUILD-0131,dependency_install,41.61,setup,False
BUILD-0131,compile,125.45,build,False
BUILD-0131,package_build,24.89,package,False
BUILD-0131,deployment_validation,41.46,validate,False
BUILD-0131,security_scan,28.83,verification,True
BUILD-0131,integration_tests,498.42,test,True
BUILD-0131,unit_tests,107.43,test,True
BUILD-0132,dependency_install,44.33,setup,False
BUILD-0132,compile,45.97,build,False
BUILD-0132,security_scan,58.76,verification,True
BUILD-0132,unit_tests,73.26,test,True
BUILD-0132,integration_tests,161.32,test,True
BUILD-0132,deployment_validation,39.73,validate,False
BUILD-0133,integration_tests,173.49,test,True
BUILD-0133,package_build,23.69,package,False
BUILD-0133,unit_tests,77.17,test,True
BUILD-0133,deployment_validation,48.66,validate,False
BUILD-0133,security_scan,31.11,verification,True
BUILD-0133,dependency_install,23.64,setup,False
BUILD-0133,compile,37.85,build,False
BUILD-0134,compile,86.84,build,False
BUILD-0134,security_scan,158.76,verification,True
BUILD-0134,dependency_install,126.88,setup,False
BUILD-0134,deployment_validation,47.97,validate,False
BUILD-0134,package_build,105.35,package,False
BUILD-0135,integration_tests,199.14,test,True
BUILD-0135,security_scan,20.71,verification,True
BUILD-0135,dependency_install,15.63,setup,False
BUILD-0135,unit_tests,100.34,test,True
BUILD-0135,compile,24.82,build,False
BUILD-0135,package_build,13.93,package,False
BUILD-0136,package_build,16.67,package,False
BUILD-0136,deployment_validation,40.77,validate,False
BUILD-0136,dependency_install,14.14,setup,False
BUILD-0136,unit_tests,106.98,test,True
BUILD-0136,security_scan,22.1,verification,True
BUILD-0136,integration_tests,167.95,test,True
BUILD-0136,compile,20.06,build,False
BUILD-0137,compile,22.91,build,False
BUILD-0137,deployment_validation,30.5,validate,False
BUILD-0137,unit_tests,105.84,test,False
BUILD-0137,security_scan,35.21,verification,False
BUILD-0137,package_build,23.94,package,False
BUILD-0137,dependency_install,17.31,setup,False
BUILD-0138,deployment_validation,54.41,validate,False
BUILD-0138,package_build,22.42,package,False
BUILD-0138,unit_tests,102.48,test,True
BUILD-0138,integration_tests,228.1,test,True
BUILD-0138,security_scan,27.36,verification,True
BUILD-0138,compile,36.2,build,False
BUILD-0139,compile,78.97,build,False
BUILD-0139,package_build,48.66,package,False
BUILD-0139,deployment_validation,35.61,validate,False
BUILD-0139,unit_tests,97.78,test,True
BUILD-0139,integration_tests,151.31,test,True
BUILD-0140,package_build,16.0,package,False
BUILD-0140,unit_tests,103.16,test,True
BUILD-0140,security_scan,29.64,verification,True
BUILD-0140,dependency_install,51.24,setup,False
BUILD-0140,deployment_validation,40.36,validate,False
BUILD-0140,compile,25.28,build,False
BUILD-0140,integration_tests,198.85,test,True
BUILD-0141,package_build,143.7,package,False
BUILD-0141,compile,217.06,build,False
BUILD-0141,unit_tests,109.96,test,True
BUILD-0141,dependency_install,106.3,setup,False
BUILD-0141,integration_tests,215.57,test,True
BUILD-0141,security_scan,184.05,verification,True
BUILD-0142,security_scan,25.97,verification,True
BUILD-0142,unit_tests,126.1,test,True
BUILD-0142,compile,26.45,build,False
BUILD-0142,deployment_validation,41.23,validate,False
BUILD-0142,integration_tests,152.15,test,True
BUILD-0142,package_build,46.03,package,False
BUILD-0142,dependency_install,49.18,setup,False
BUILD-0143,package_build,32.51,package,False
BUILD-0143,dependency_install,44.35,setup,False
BUILD-0143,compile,68.8,build,False
BUILD-0143,unit_tests,105.73,test,False
BUILD-0143,security_scan,58.16,verification,False
BUILD-0143,deployment_validation,43.39,validate,False
BUILD-0144,package_build,16.87,package,False
BUILD-0144,integration_tests,190.78,test,True
BUILD-0144,compile,39.49,build,False
BUILD-0144,deployment_validation,37.1,validate,False
BUILD-0144,security_scan,86.53,verification,True
BUILD-0144,unit_tests,77.53,test,True
BUILD-0145,dependency_install,12.29,setup,False
BUILD-0145,unit_tests,72.74,test,True
BUILD-0145,compile,36.41,build,False
BUILD-0145,integration_tests,177.15,test,True
BUILD-0145,deployment_validation,50.68,validate,False
BUILD-0146,compile,107.89,build,False
BUILD-0146,integration_tests,581.53,test,True
BUILD-0146,security_scan,32.35,verification,True
BUILD-0146,unit_tests,102.59,test,True
BUILD-0146,package_build,40.6,package,False
BUILD-0147,unit_tests,106.07,test,True
BUILD-0147,integration_tests,190.84,test,True
BUILD-0147,package_build,20.19,package,False
BUILD-0147,security_scan,33.03,verification,True
BUILD-0147,deployment_validation,38.25,validate,False
BUILD-0148,compile,30.28,build,False
BUILD-0148,package_build,16.53,package,False
BUILD-0148,dependency_install,50.21,setup,False
BUILD-0148,security_scan,14.03,verification,True
BUILD-0148,unit_tests,111.37,test,True
BUILD-0149,dependency_install,42.55,setup,False
BUILD-0149,security_scan,26.21,verification,True
BUILD-0149,package_build,18.13,package,False
BUILD-0149,compile,132.2,build,False
BUILD-0149,deployment_validation,37.19,validate,False
BUILD-0149,integration_tests,555.42,test,True
BUILD-0149,unit_tests,94.33,test,True
BUILD-0150,security_scan,70.81,verification,True
BUILD-0150,integration_tests,145.36,test,True
BUILD-0150,dependency_install,117.22,setup,False
BUILD-0150,package_build,87.05,package,False
BUILD-0150,deployment_validation,30.66,validate,False
BUILD-0150,compile,74.86,build,False
BUILD-0151,security_scan,21.42,verification,True
BUILD-0151,deployment_validation,43.12,validate,False
BUILD-0151,integration_tests,202.87,test,True
BUILD-0151,dependency_install,18.64,setup,False
BUILD-0151,compile,33.1,build,False
BUILD-0152,integration_tests,280.26,test,True
BUILD-0152,unit_tests,189.03,test,True
BUILD-0152,package_build,31.42,package,False
BUILD-0152,deployment_validation,63.7,validate,False
BUILD-0152,security_scan,43.42,verification,True
BUILD-0152,dependency_install,30.03,setup,False
BUILD-0152,compile,57.43,build,False
BUILD-0153,security_scan,46.18,verification,True
BUILD-0153,integration_tests,256.09,test,True
BUILD-0153,dependency_install,29.31,setup,False
BUILD-0153,deployment_validation,61.38,validate,False
BUILD-0153,package_build,33.54,package,False
BUILD-0153,compile,58.85,build,False
BUILD-0154,dependency_install,21.62,setup,False
BUILD-0154,integration_tests,176.39,test,False
BUILD-0154,compile,93.03,build,False
BUILD-0154,security_scan,21.57,verification,False
BUILD-0154,unit_tests,136.86,test,False
BUILD-0154,deployment_validation,34.77,validate,False
BUILD-0154,package_build,53.03,package,False
BUILD-0155,dependency_install,37.98,setup,False
BUILD-0155,security_scan,34.4,verification,True
BUILD-0155,unit_tests,79.99,test,True
BUILD-0155,package_build,20.39,package,False
BUILD-0155,compile,46.34,build,False
BUILD-0156,integration_tests,835.62,test,True
BUILD-0156,package_build,25.44,package,False
BUILD-0156,unit_tests,102.06,test,True
BUILD-0156,compile,129.27,build,False
BUILD-0156,security_scan,33.22,verification,True
BUILD-0156,dependency_install,61.22,setup,False
BUILD-0156,deployment_validation,39.65,validate,False
BUILD-0157,integration_tests,902.09,test,True
BUILD-0157,compile,164.21,build,False
BUILD-0157,unit_tests,111.92,test,True
BUILD-0157,package_build,24.66,package,False
BUILD-0157,security_scan,58.0,verification,True
BUILD-0158,security_scan,57.96,verification,True
BUILD-0158,unit_tests,99.31,test,True
BUILD-0158,integration_tests,539.97,test,True
BUILD-0158,dependency_install,44.57,setup,False
BUILD-0158,deployment_validation,41.97,validate,False
BUILD-0158,package_build,52.41,package,False
BUILD-0159,security_scan,39.12,verification,True
BUILD-0159,compile,38.45,build,False
BUILD-0159,integration_tests,173.41,test,True
BUILD-0159,dependency_install,23.18,setup,False
BUILD-0159,deployment_validation,47.14,validate,False
BUILD-0160,package_build,14.28,package,False
BUILD-0160,compile,31.03,build,False
BUILD-0160,deployment_validation,43.81,validate,False
BUILD-0160,unit_tests,113.38,test,True
BUILD-0160,security_scan,23.54,verification,True
BUILD-0160,dependency_install,16.03,setup,False
BUILD-0160,integration_tests,152.23,test,True
BUILD-0161,deployment_validation,47.94,validate,False
BUILD-0161,integration_tests,211.12,test,True
BUILD-0161,dependency_install,39.79,setup,False
BUILD-0161,compile,37.77,build,False
BUILD-0161,security_scan,46.91,verification,True
BUILD-0162,unit_tests,86.44,test,True
BUILD-0162,integration_tests,184.58,test,True
BUILD-0162,compile,32.22,build,False
BUILD-0162,security_scan,36.65,verification,True
BUILD-0162,deployment_validation,49.2,validate,False
BUILD-0162,dependency_install,13.42,setup,False
