build_id,pipeline_id,task_name,task_category,task_duration_seconds,queue_time_seconds,cache_hits,cache_misses,cache_hit_rate,agent_utilisation_percent,number_of_tasks,failed_tasks,parallelizable_tasks,build_duration_seconds,build_status,bottleneck_label,bottleneck_type,severity
BUILD-1058,PIPE-api,checkout_step_3,checkout,13.89,13.87,0,0,1.0,0.6155,16,0,0,109.46,SUCCESS,0,NONE,NONE
BUILD-1058,PIPE-worker,unit_test_step_1,unit_test,138.44,72.08,4,101,0.0381,0.4811,7,1,5,432.14,FAILED,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1059,PIPE-web,package_step_3,package,22.59,39.8,0,0,1.0,0.5752,8,0,2,118.55,SUCCESS,0,NONE,NONE
BUILD-1059,PIPE-api,unit_test_step_3,unit_test,89.9,29.56,125,13,0.9058,0.1992,7,0,0,265.36,SUCCESS,0,NONE,NONE
BUILD-1059,PIPE-web,unit_test_step_4,unit_test,68.26,49.38,105,26,0.8015,0.5422,16,0,0,461.25,SUCCESS,0,NONE,NONE
BUILD-1060,PIPE-web,checkout_step_1,checkout,21.8,468.71,0,0,1.0,0.6597,12,0,6,610.68,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1060,PIPE-worker,dependency_install_step_2,dependency_install,129.62,29.11,180,16,0.9184,0.2145,11,0,0,583.43,SUCCESS,0,NONE,NONE
BUILD-1060,PIPE-ml,lint_step_1,lint,59.63,57.49,105,20,0.84,0.922,10,0,0,314.38,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1061,PIPE-core,package_step_4,package,87.77,340.19,0,0,1.0,0.6588,16,0,0,862.44,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1061,PIPE-worker,unit_test_step_4,unit_test,181.52,22.43,146,14,0.9125,0.9179,14,0,0,956.59,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1061,PIPE-core,dependency_install_step_4,dependency_install,36.23,15.57,107,28,0.7926,0.9874,4,0,0,94.59,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1062,PIPE-worker,unit_test_step_2,unit_test,174.98,24.97,120,8,0.9375,0.5206,15,0,0,982.48,SUCCESS,0,NONE,NONE
BUILD-1062,PIPE-core,compile_step_1,compile,89.86,554.78,19,126,0.131,0.5471,4,0,4,701.35,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1062,PIPE-api,lint_step_1,lint,37.41,459.45,109,28,0.7956,0.3054,13,0,0,655.5,SUCCESS,0,NONE,NONE
BUILD-1063,PIPE-web,build_step_2,build,114.07,77.47,192,20,0.9057,0.4728,18,0,0,852.46,SUCCESS,0,NONE,LOW
BUILD-1063,PIPE-web,package_step_4,package,44.98,129.93,0,0,1.0,0.3668,10,0,6,326.89,SUCCESS,0,NONE,NONE
BUILD-1063,PIPE-api,compile_step_2,compile,157.03,25.61,193,15,0.9279,0.4053,12,0,4,726.7,SUCCESS,0,NONE,NONE
BUILD-1064,PIPE-worker,build_step_1,build,38.49,85.89,63,10,0.863,0.403,13,0,6,296.79,SUCCESS,0,NONE,NONE
BUILD-1064,PIPE-auth,dependency_install_step_2,dependency_install,56.2,24.83,53,8,0.8689,0.3564,15,0,0,350.87,SUCCESS,0,NONE,NONE
BUILD-1064,PIPE-auth,security_scan_step_4,security_scan,141.61,103.03,0,0,1.0,0.7474,16,0,0,927.6,SUCCESS,0,NONE,NONE
BUILD-1065,PIPE-web,unit_test_step_4,unit_test,73.41,146.03,170,26,0.8673,0.6043,18,0,3,663.39,SUCCESS,0,NONE,NONE
BUILD-1065,PIPE-core,compile_step_4,compile,44.83,87.32,7,88,0.0737,0.8086,7,0,0,216.34,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1065,PIPE-web,lint_step_4,lint,15.76,14.36,175,16,0.9162,0.5705,16,0,0,148.06,SUCCESS,0,NONE,NONE
BUILD-1066,PIPE-auth,package_step_1,package,14.75,54.83,0,0,1.0,0.6416,5,0,0,127.49,SUCCESS,0,NONE,NONE
BUILD-1066,PIPE-ml,compile_step_2,compile,134.35,366.19,145,3,0.9797,0.7538,14,0,0,1066.43,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1066,PIPE-core,checkout_step_4,checkout,28.86,569.01,0,0,1.0,0.6268,8,0,0,682.09,SUCCESS,0,NONE,NONE
BUILD-1067,PIPE-worker,lint_step_2,lint,82.13,455.33,4,70,0.0541,0.7284,12,0,0,828.72,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1067,PIPE-core,unit_test_step_4,unit_test,215.34,23.38,107,11,0.9068,0.677,17,0,0,1323.28,SUCCESS,0,NONE,LOW
BUILD-1067,PIPE-worker,unit_test_step_4,unit_test,124.72,607.75,5,50,0.0909,0.657,10,0,0,1093.08,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1068,PIPE-core,build_step_1,build,153.51,13.82,195,17,0.9198,0.667,18,1,0,1007.16,FAILED,0,NONE,NONE
BUILD-1068,PIPE-auth,integration_test_step_2,integration_test,203.46,107.45,0,0,1.0,0.5189,7,0,0,661.72,SUCCESS,0,NONE,NONE
BUILD-1068,PIPE-core,compile_step_2,compile,135.27,75.26,188,12,0.94,0.3952,15,0,0,765.26,SUCCESS,0,NONE,NONE
BUILD-1069,PIPE-web,checkout_step_4,checkout,5.31,268.64,0,0,1.0,0.9305,13,0,4,337.24,SUCCESS,0,NONE,LOW
BUILD-1069,PIPE-web,lint_step_4,lint,31.13,242.42,146,15,0.9068,0.4859,13,0,0,409.2,SUCCESS,0,NONE,NONE
BUILD-1069,PIPE-ml,checkout_step_3,checkout,39.37,522.21,0,0,1.0,0.4373,14,0,2,761.98,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1070,PIPE-core,package_step_4,package,12.15,53.09,0,0,1.0,0.6087,6,0,0,122.9,SUCCESS,0,NONE,NONE
BUILD-1070,PIPE-core,checkout_step_3,checkout,13.61,116.73,0,0,1.0,0.633,16,0,5,222.81,SUCCESS,0,NONE,NONE
BUILD-1070,PIPE-ml,build_step_2,build,136.73,146.65,12,61,0.1644,0.9804,8,0,4,583.67,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1071,PIPE-worker,compile_step_1,compile,109.75,106.1,176,21,0.8934,0.3518,11,0,0,567.88,SUCCESS,0,NONE,NONE
BUILD-1071,PIPE-auth,unit_test_step_3,unit_test,69.24,122.23,84,11,0.8842,0.5272,15,0,0,536.42,SUCCESS,0,NONE,NONE
BUILD-1071,PIPE-web,security_scan_step_4,security_scan,317.01,42.77,0,0,1.0,0.768,9,0,2,1092.05,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1072,PIPE-auth,dependency_install_step_2,dependency_install,109.21,31.07,168,24,0.875,0.538,16,0,0,697.88,SUCCESS,0,NONE,NONE
BUILD-1072,PIPE-worker,security_scan_step_2,security_scan,62.61,72.09,0,0,1.0,0.5623,14,0,5,437.4,SUCCESS,0,NONE,NONE
BUILD-1072,PIPE-worker,integration_test_step_4,integration_test,146.49,75.45,0,0,1.0,0.5613,9,0,0,552.46,SUCCESS,0,NONE,NONE
BUILD-1073,PIPE-core,lint_step_3,lint,55.76,674.46,194,22,0.8981,0.7963,10,0,0,921.48,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1073,PIPE-core,checkout_step_3,checkout,78.89,51.41,0,0,1.0,0.8151,12,0,5,435.02,SUCCESS,0,NONE,NONE
BUILD-1073,PIPE-ml,integration_test_step_2,integration_test,68.02,123.66,0,0,1.0,0.9181,5,0,3,268.49,SUCCESS,0,NONE,NONE
BUILD-1074,PIPE-web,unit_test_step_2,unit_test,100.78,99.8,74,16,0.8222,0.6554,11,0,0,524.01,SUCCESS,0,NONE,NONE
BUILD-1074,PIPE-web,integration_test_step_2,integration_test,129.39,83.29,0,0,1.0,0.6156,12,0,0,680.24,SUCCESS,0,NONE,NONE
BUILD-1074,PIPE-api,lint_step_2,lint,38.17,76.93,0,0,0.9288,0.7534,18,0,3,333.89,SUCCESS,0,NONE,NONE
BUILD-1075,PIPE-ml,lint_step_1,lint,50.68,143.22,187,7,0.9639,0.3084,7,0,0,323.21,SUCCESS,0,NONE,NONE
BUILD-1075,PIPE-ml,compile_step_4,compile,178.89,48.51,139,13,0.9145,0.6862,13,0,0,921.42,SUCCESS,0,NONE,NONE
BUILD-1075,PIPE-auth,checkout_step_2,checkout,21.54,97.54,0,0,1.0,0.3464,5,0,0,191.22,SUCCESS,0,NONE,NONE
BUILD-1076,PIPE-api,integration_test_step_4,integration_test,186.87,223.96,0,0,1.0,0.5012,15,0,3,1259.3,SUCCESS,0,NONE,NONE
BUILD-1076,PIPE-api,dependency_install_step_4,dependency_install,81.17,16.6,52,17,0.7536,0.9294,17,0,0,515.12,SUCCESS,0,NONE,NONE
BUILD-1076,PIPE-worker,unit_test_step_4,unit_test,34.29,32.93,0,141,0.0,0.3968,8,1,4,152.28,FAILED,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1077,PIPE-api,lint_step_4,lint,23.03,12.29,3,74,0.039,0.6209,17,0,0,191.27,SUCCESS,0,NONE,NONE
BUILD-1077,PIPE-worker,integration_test_step_4,integration_test,146.49,669.78,0,0,1.0,0.8613,16,0,4,1524.68,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1077,PIPE-web,build_step_1,build,165.73,48.08,110,8,0.9322,0.537,13,0,0,827.84,SUCCESS,0,NONE,NONE
BUILD-1078,PIPE-auth,dependency_install_step_2,dependency_install,31.01,53.47,195,13,0.9375,0.5299,13,0,0,232.35,SUCCESS,0,NONE,NONE
BUILD-1078,PIPE-web,package_step_1,package,14.78,455.17,0,0,1.0,0.5903,10,0,0,549.39,SUCCESS,0,NONE,NONE
BUILD-1078,PIPE-api,compile_step_3,compile,77.24,10.36,150,17,0.8982,0.9106,14,0,0,413.69,SUCCESS,0,NONE,NONE
BUILD-1079,PIPE-core,unit_test_step_3,unit_test,220.6,56.72,166,17,0.9071,0.4963,4,0,3,408.33,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1079,PIPE-ml,security_scan_step_3,security_scan,98.05,144.76,0,0,1.0,0.5017,10,0,4,521.92,SUCCESS,0,NONE,NONE
BUILD-1079,PIPE-web,compile_step_2,compile,192.5,70.86,137,30,0.8204,0.5858,4,1,0,358.04,FAILED,0,NONE,NONE
BUILD-1080,PIPE-core,dependency_install_step_2,dependency_install,165.35,41.48,13,65,0.1667,0.7255,18,0,4,1131.99,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1080,PIPE-core,integration_test_step_3,integration_test,166.71,586.65,0,0,1.0,0.5362,14,0,3,1459.63,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1080,PIPE-worker,integration_test_step_1,integration_test,207.35,355.03,0,0,1.0,0.5648,6,0,2,805.99,SUCCESS,0,NONE,NONE
BUILD-1081,PIPE-core,package_step_4,package,5.0,65.96,0,0,1.0,0.4462,7,0,4,126.02,SUCCESS,0,NONE,NONE
BUILD-1081,PIPE-web,dependency_install_step_2,dependency_install,117.9,46.53,67,18,0.7882,0.6995,13,0,0,618.06,SUCCESS,0,NONE,NONE
BUILD-1081,PIPE-api,build_step_4,build,167.08,171.49,3,57,0.05,0.499,13,0,3,973.75,SUCCESS,0,NONE,NONE
BUILD-1082,PIPE-ml,checkout_step_3,checkout,50.8,21.87,0,0,1.0,0.7466,17,0,6,368.19,SUCCESS,0,NONE,NONE
BUILD-1082,PIPE-ml,unit_test_step_1,unit_test,50.37,44.26,111,17,0.8672,0.5494,7,0,0,192.47,SUCCESS,0,NONE,NONE
BUILD-1082,PIPE-web,build_step_2,build,126.57,19.85,157,13,0.9235,0.5706,6,0,0,317.94,SUCCESS,0,NONE,LOW
BUILD-1083,PIPE-core,checkout_step_2,checkout,9.19,618.83,0,0,1.0,0.9467,16,0,0,698.31,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1083,PIPE-worker,unit_test_step_4,unit_test,120.13,555.22,89,10,0.899,0.9761,5,0,0,824.73,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1083,PIPE-auth,compile_step_1,compile,50.33,60.67,111,3,0.9737,0.2066,18,0,0,430.26,SUCCESS,0,NONE,NONE
BUILD-1084,PIPE-ml,integration_test_step_2,integration_test,36.85,75.26,0,0,1.0,0.6567,15,1,0,619.33,FAILED,0,NONE,NONE
BUILD-1084,PIPE-auth,lint_step_3,lint,48.62,489.28,8,133,0.0567,0.342,16,0,6,804.61,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1084,PIPE-core,compile_step_1,compile,219.69,42.68,64,17,0.7901,0.6127,6,0,6,562.41,SUCCESS,0,NONE,NONE
BUILD-1085,PIPE-core,compile_step_1,compile,162.3,666.04,112,3,0.9739,0.6227,10,0,0,1261.5,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1085,PIPE-core,integration_test_step_4,integration_test,60.19,52.93,0,0,1.0,0.4471,18,0,4,456.27,SUCCESS,0,NONE,NONE
BUILD-1085,PIPE-ml,build_step_2,build,244.24,54.06,61,14,0.8133,0.9562,11,0,2,1048.33,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1086,PIPE-auth,unit_test_step_3,unit_test,148.1,104.0,127,25,0.8355,0.5873,11,0,0,727.61,SUCCESS,0,NONE,NONE
BUILD-1086,PIPE-ml,build_step_2,build,115.11,330.92,56,9,0.8615,0.4092,14,0,0,951.65,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1086,PIPE-core,lint_step_4,lint,18.21,93.37,76,8,0.9048,0.4005,7,0,0,189.18,SUCCESS,0,NONE,NONE
BUILD-1087,PIPE-web,checkout_step_2,checkout,13.96,10.58,0,0,1.0,0.3792,15,0,0,136.41,SUCCESS,0,NONE,NONE
BUILD-1087,PIPE-auth,dependency_install_step_4,dependency_install,86.0,624.1,161,23,0.875,0.5746,7,0,0,853.79,SUCCESS,0,NONE,NONE
BUILD-1087,PIPE-ml,compile_step_4,compile,126.73,43.98,6,57,0.0952,0.5936,13,0,4,678.25,SUCCESS,0,NONE,NONE
BUILD-1088,PIPE-auth,compile_step_2,compile,143.17,55.14,80,4,0.9524,0.5003,14,0,0,789.8,SUCCESS,0,NONE,NONE
BUILD-1088,PIPE-web,dependency_install_step_2,dependency_install,36.78,115.76,62,23,0.7294,0.4401,17,0,5,371.04,SUCCESS,0,NONE,NONE
BUILD-1088,PIPE-auth,compile_step_4,compile,61.91,555.45,81,2,0.9759,0.9386,16,0,0,946.3,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1089,PIPE-web,security_scan_step_1,security_scan,134.02,73.72,0,0,1.0,0.6261,17,1,0,923.15,FAILED,0,NONE,NONE
BUILD-1089,PIPE-ml,unit_test_step_2,unit_test,251.32,364.29,134,5,0.964,0.972,11,1,0,1359.09,FAILED,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1089,PIPE-worker,lint_step_4,lint,24.46,74.55,159,7,0.9578,0.4671,18,0,0,246.47,SUCCESS,0,NONE,LOW
BUILD-1090,PIPE-auth,integration_test_step_3,integration_test,74.43,16.99,0,0,1.0,0.4891,11,1,3,354.05,FAILED,0,NONE,NONE
BUILD-1090,PIPE-ml,build_step_2,build,202.65,40.79,54,14,0.7941,0.3255,9,0,6,725.81,SUCCESS,0,NONE,NONE
BUILD-1090,PIPE-worker,compile_step_1,compile,230.28,103.04,8,47,0.1455,0.527,11,0,0,1039.8,SUCCESS,1,LOW_CACHE_EFFICIENCY,CRITICAL
BUILD-1091,PIPE-api,dependency_install_step_2,dependency_install,71.37,214.22,64,26,0.7111,0.178,7,0,3,420.67,SUCCESS,0,NONE,NONE
BUILD-1091,PIPE-auth,compile_step_3,compile,118.68,45.02,11,112,0.0894,0.5395,13,0,0,621.27,SUCCESS,0,NONE,NONE
BUILD-1091,PIPE-auth,compile_step_4,compile,154.39,557.22,19,68,0.2184,0.9336,11,1,0,1172.77,FAILED,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1092,PIPE-api,lint_step_3,lint,44.2,77.29,132,3,0.9778,0.9416,13,0,6,325.49,SUCCESS,0,NONE,NONE
BUILD-1092,PIPE-core,unit_test_step_4,unit_test,116.41,39.8,132,6,0.9565,0.3065,15,0,0,683.01,SUCCESS,0,NONE,NONE
BUILD-1092,PIPE-api,security_scan_step_3,security_scan,60.76,43.67,0,0,1.0,0.6586,6,0,3,229.62,SUCCESS,0,NONE,NONE
BUILD-1093,PIPE-ml,package_step_4,package,29.43,106.67,0,0,1.0,0.3824,13,1,0,256.34,FAILED,0,NONE,NONE
BUILD-1093,PIPE-auth,compile_step_1,compile,172.22,30.06,2,70,0.0278,0.3803,9,0,4,587.61,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1093,PIPE-worker,checkout_step_2,checkout,6.9,132.05,0,0,1.0,0.9119,8,0,5,206.81,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1094,PIPE-ml,unit_test_step_2,unit_test,181.22,42.99,146,13,0.9182,0.5208,5,0,0,396.91,SUCCESS,0,NONE,NONE
BUILD-1094,PIPE-api,dependency_install_step_1,dependency_install,169.44,215.73,0,80,0.0,0.5155,5,1,5,543.71,FAILED,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1094,PIPE-api,security_scan_step_1,security_scan,81.21,73.31,0,0,1.0,0.4236,18,0,0,628.55,SUCCESS,0,NONE,NONE
BUILD-1095,PIPE-worker,dependency_install_step_1,dependency_install,29.69,37.52,154,24,0.8652,0.4582,18,0,3,271.41,SUCCESS,0,NONE,LOW
BUILD-1095,PIPE-worker,integration_test_step_4,integration_test,115.9,524.81,0,0,1.0,0.7488,10,0,0,957.82,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1095,PIPE-worker,dependency_install_step_1,dependency_install,146.42,46.86,70,17,0.8046,0.3976,8,0,0,515.99,SUCCESS,0,NONE,NONE
BUILD-1096,PIPE-ml,integration_test_step_2,integration_test,154.96,220.25,0,0,1.0,0.5061,6,0,0,587.38,SUCCESS,0,NONE,NONE
BUILD-1096,PIPE-web,integration_test_step_2,integration_test,85.15,23.71,0,0,1.0,0.5833,5,0,3,209.18,SUCCESS,0,NONE,NONE
BUILD-1096,PIPE-worker,lint_step_4,lint,44.79,81.4,171,20,0.8953,0.7155,11,0,0,269.39,SUCCESS,0,NONE,LOW
BUILD-1097,PIPE-auth,build_step_2,build,173.26,656.94,94,7,0.9307,0.4546,16,0,5,1663.84,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1097,PIPE-api,package_step_2,package,32.16,42.97,0,0,1.0,0.6195,18,0,6,303.37,SUCCESS,0,NONE,NONE
BUILD-1097,PIPE-web,build_step_4,build,208.39,28.79,19,115,0.1418,0.2123,10,0,0,781.78,SUCCESS,0,NONE,NONE
BUILD-1098,PIPE-core,build_step_1,build,130.53,12.38,138,30,0.8214,0.5883,10,0,0,510.41,SUCCESS,0,NONE,NONE
BUILD-1098,PIPE-worker,dependency_install_step_4,dependency_install,17.5,619.89,134,24,0.8481,0.6289,15,0,4,766.93,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1098,PIPE-web,compile_step_4,compile,103.04,54.74,108,6,0.9474,0.7413,15,0,5,649.18,SUCCESS,0,NONE,NONE
BUILD-1099,PIPE-core,dependency_install_step_2,dependency_install,74.19,127.44,174,26,0.87,0.7623,9,0,4,382.96,SUCCESS,0,NONE,NONE
BUILD-1099,PIPE-worker,dependency_install_step_1,dependency_install,123.44,481.47,101,28,0.7829,0.913,4,0,0,675.04,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1099,PIPE-web,unit_test_step_4,unit_test,17.89,244.96,81,23,0.7788,0.9281,9,0,0,330.0,SUCCESS,0,NONE,NONE
BUILD-1100,PIPE-auth,compile_step_2,compile,84.39,94.95,73,11,0.869,0.9873,4,0,0,238.19,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1100,PIPE-api,integration_test_step_2,integration_test,194.51,45.7,0,0,1.0,0.5883,4,0,0,341.19,SUCCESS,0,NONE,NONE
BUILD-1100,PIPE-api,integration_test_step_1,integration_test,109.59,282.37,0,0,1.0,0.318,8,0,5,607.75,SUCCESS,0,NONE,NONE
BUILD-1101,PIPE-worker,compile_step_4,compile,155.76,108.61,151,20,0.883,0.9567,12,0,0,820.65,SUCCESS,0,NONE,NONE
BUILD-1101,PIPE-auth,integration_test_step_3,integration_test,191.91,102.49,0,0,1.0,0.6693,9,0,0,763.99,SUCCESS,0,NONE,NONE
BUILD-1101,PIPE-ml,package_step_3,package,46.43,50.26,0,0,1.0,0.506,7,0,0,191.35,SUCCESS,0,NONE,NONE
BUILD-1102,PIPE-ml,compile_step_2,compile,168.03,36.58,125,10,0.9259,0.5383,10,0,0,662.02,SUCCESS,0,NONE,NONE
BUILD-1102,PIPE-api,compile_step_2,compile,104.1,96.19,171,23,0.8814,0.5184,8,0,0,434.34,SUCCESS,0,NONE,NONE
BUILD-1102,PIPE-core,unit_test_step_3,unit_test,161.88,89.32,96,23,0.8067,0.4122,14,0,0,920.25,SUCCESS,0,NONE,NONE
BUILD-1103,PIPE-web,unit_test_step_3,unit_test,159.06,114.61,1,150,0.0066,0.1816,13,0,0,860.41,SUCCESS,0,NONE,NONE
BUILD-1103,PIPE-ml,unit_test_step_3,unit_test,67.42,82.6,88,6,0.9362,0.3748,9,0,0,347.45,SUCCESS,0,NONE,NONE
BUILD-1103,PIPE-web,build_step_2,build,138.19,32.05,95,12,0.8879,0.6171,4,0,0,273.49,SUCCESS,0,NONE,NONE
BUILD-1104,PIPE-api,unit_test_step_1,unit_test,116.18,423.59,159,14,0.9191,0.7541,11,0,4,902.71,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1104,PIPE-core,build_step_2,build,164.99,567.4,7,68,0.0933,0.6831,9,0,0,1114.62,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1104,PIPE-web,dependency_install_step_1,dependency_install,66.46,239.41,183,21,0.8971,0.2932,10,0,5,506.04,SUCCESS,0,NONE,NONE
BUILD-1105,PIPE-api,dependency_install_step_4,dependency_install,27.32,390.21,83,8,0.9121,0.458,13,0,0,573.1,SUCCESS,0,NONE,NONE
BUILD-1105,PIPE-worker,build_step_3,build,85.79,206.6,62,23,0.7294,0.9338,17,1,0,736.19,FAILED,0,NONE,NONE
BUILD-1105,PIPE-worker,dependency_install_step_3,dependency_install,170.44,30.23,20,41,0.3279,0.5373,14,0,0,894.47,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1106,PIPE-ml,dependency_install_step_1,dependency_install,98.46,200.61,122,5,0.9606,0.2896,11,0,6,621.12,SUCCESS,0,NONE,NONE
BUILD-1106,PIPE-web,security_scan_step_3,security_scan,214.59,311.39,0,0,1.0,0.6848,18,0,2,1696.26,SUCCESS,0,NONE,LOW
BUILD-1106,PIPE-core,build_step_4,build,104.2,710.46,16,49,0.2462,0.588,5,0,0,941.49,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1107,PIPE-web,compile_step_1,compile,119.72,485.28,1,149,0.0067,0.6202,16,0,2,1199.41,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1107,PIPE-core,build_step_2,build,190.42,24.45,118,30,0.7973,0.5351,9,0,5,650.41,SUCCESS,0,NONE,NONE
BUILD-1107,PIPE-worker,security_scan_step_4,security_scan,115.13,70.66,0,0,1.0,0.4074,16,0,0,772.36,SUCCESS,0,NONE,NONE
BUILD-1108,PIPE-api,dependency_install_step_4,dependency_install,20.7,98.28,96,21,0.8205,0.66,9,0,0,219.92,SUCCESS,0,NONE,NONE
BUILD-1108,PIPE-api,unit_test_step_4,unit_test,219.42,457.91,61,4,0.9385,0.6257,9,1,0,1192.44,FAILED,1,QUEUE_BOTTLENECK,HIGH
BUILD-1108,PIPE-auth,lint_step_2,lint,44.78,47.98,136,18,0.8831,0.4943,15,0,0,299.06,SUCCESS,0,NONE,NONE
BUILD-1109,PIPE-ml,security_scan_step_4,security_scan,121.88,508.8,0,0,1.0,0.27,18,0,0,1321.13,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1109,PIPE-api,unit_test_step_4,unit_test,83.13,14.75,69,26,0.7263,0.3913,7,0,0,264.25,SUCCESS,0,NONE,NONE
BUILD-1109,PIPE-worker,unit_test_step_2,unit_test,104.52,408.73,196,16,0.9245,0.9512,11,0,0,850.23,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1110,PIPE-ml,checkout_step_4,checkout,6.9,111.22,0,0,1.0,0.545,4,0,0,178.23,SUCCESS,0,NONE,NONE
BUILD-1110,PIPE-auth,integration_test_step_4,integration_test,218.59,24.01,0,0,1.0,0.1931,4,0,4,378.71,SUCCESS,0,NONE,NONE
BUILD-1110,PIPE-ml,integration_test_step_4,integration_test,336.69,584.56,0,0,1.0,0.5536,7,1,4,1431.89,FAILED,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1111,PIPE-auth,unit_test_step_1,unit_test,134.82,339.68,4,145,0.0268,0.7552,15,0,2,1072.49,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1111,PIPE-worker,dependency_install_step_2,dependency_install,241.84,13.87,13,45,0.2241,0.6756,17,0,0,1495.55,SUCCESS,1,LOW_CACHE_EFFICIENCY,CRITICAL
BUILD-1111,PIPE-worker,integration_test_step_2,integration_test,28.48,60.6,0,0,1.0,0.9657,15,1,0,256.72,FAILED,1,AGENT_UTILISATION,MEDIUM
BUILD-1112,PIPE-auth,unit_test_step_2,unit_test,126.7,142.88,4,53,0.0702,0.5271,13,0,0,739.64,SUCCESS,0,NONE,NONE
BUILD-1112,PIPE-auth,build_step_2,build,77.19,25.01,125,16,0.8865,0.513,6,0,0,220.98,SUCCESS,0,NONE,NONE
BUILD-1112,PIPE-ml,integration_test_step_3,integration_test,123.44,74.35,0,0,1.0,0.4164,14,0,0,731.17,SUCCESS,0,NONE,NONE
BUILD-1113,PIPE-ml,dependency_install_step_2,dependency_install,62.68,111.93,132,24,0.8462,0.9461,9,0,0,332.63,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1113,PIPE-ml,unit_test_step_3,unit_test,77.83,115.77,53,18,0.7465,0.9821,10,0,3,412.33,SUCCESS,0,NONE,NONE
BUILD-1113,PIPE-ml,compile_step_1,compile,194.01,14.48,188,3,0.9843,0.2705,11,0,0,795.92,SUCCESS,0,NONE,NONE
BUILD-1114,PIPE-ml,integration_test_step_4,integration_test,64.39,40.29,0,0,1.0,0.5446,16,0,5,445.43,SUCCESS,0,NONE,NONE
BUILD-1114,PIPE-ml,compile_step_1,compile,177.14,307.21,163,28,0.8534,0.3702,14,0,0,1224.69,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1114,PIPE-auth,security_scan_step_2,security_scan,254.67,115.6,0,0,1.0,0.5355,8,0,3,877.08,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1115,PIPE-ml,unit_test_step_4,unit_test,97.68,616.24,117,6,0.9512,0.4206,17,0,0,1252.45,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1115,PIPE-api,checkout_step_3,checkout,81.28,51.75,0,0,1.0,0.7343,14,0,0,475.89,SUCCESS,0,NONE,NONE
BUILD-1115,PIPE-web,checkout_step_3,checkout,18.49,55.98,0,0,1.0,0.3403,12,1,0,185.62,FAILED,0,NONE,NONE
